ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,cpi_diff,cpi_diff_lower,cpi_diff_upper,crisis,crisis_lower,crisis_upper,election,election_lower,election_upper,event,event_lower,event_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,fed_fund,fed_fund_lower,fed_fund_upper,holidays,holidays_lower,holidays_upper,monetary_base_diff,monetary_base_diff_lower,monetary_base_diff_upper,monthly,monthly_lower,monthly_upper,saudi_production,saudi_production_lower,saudi_production_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2005/6/6,50.92798045,47.83512021,61.30581475,50.92798045,50.92798045,3.695305041,3.695305041,3.695305041,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.427057984,4.427057984,4.427057984,2.234937605,2.234937605,2.234937605,0,0,0,0.002204655,0.002204655,0.002204655,-0.294993213,-0.294993213,-0.294993213,2.219059746,2.219059746,2.219059746,-0.43675973,-0.43675973,-0.43675973,0,0,0,54.62328549
2005/6/7,50.94483242,47.82975794,61.31864295,50.94483242,50.94483242,3.559656516,3.559656516,3.559656516,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.270447442,4.270447442,4.270447442,2.078327063,2.078327063,2.078327063,0,0,0,0.002204655,0.002204655,0.002204655,-0.304786399,-0.304786399,-0.304786399,2.219059746,2.219059746,2.219059746,-0.406004527,-0.406004527,-0.406004527,0,0,0,54.50448893
2005/6/8,50.96168439,47.68322509,60.88250079,50.96168439,50.96168439,3.638845994,3.638845994,3.638845994,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.270447442,4.270447442,4.270447442,2.078327063,2.078327063,2.078327063,0,0,0,0.002204655,0.002204655,0.002204655,-0.266265476,-0.266265476,-0.266265476,2.219059746,2.219059746,2.219059746,-0.365335972,-0.365335972,-0.365335972,0,0,0,54.60053038
2005/6/9,50.97853636,47.55889825,61.97535928,50.97853636,50.97853636,3.943994781,3.943994781,3.943994781,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.466210619,4.466210619,4.466210619,2.274090241,2.274090241,2.274090241,0,0,0,0.002204655,0.002204655,0.002204655,-0.203032087,-0.203032087,-0.203032087,2.219059746,2.219059746,2.219059746,-0.319183752,-0.319183752,-0.319183752,0,0,0,54.92253114
2005/6/10,50.99538833,48.08979433,62.46370036,50.99538833,50.99538833,4.055683744,4.055683744,4.055683744,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.466210619,4.466210619,4.466210619,2.274090241,2.274090241,2.274090241,0,0,0,0.002204655,0.002204655,0.002204655,-0.138119224,-0.138119224,-0.138119224,2.219059746,2.219059746,2.219059746,-0.272407652,-0.272407652,-0.272407652,0,0,0,55.05107207
2005/6/13,51.04594425,48.35500983,62.42713365,51.04594425,51.04594425,4.417292123,4.417292123,4.417292123,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.592330396,4.592330396,4.592330396,2.391548147,2.391548147,2.391548147,0,0,0,0.010866525,0.010866525,0.010866525,-0.000363688,-0.000363688,-0.000363688,2.219059746,2.219059746,2.219059746,-0.174674586,-0.174674586,-0.174674586,0,0,0,55.46323637
2005/6/14,51.06279622,48.64846023,62.58958139,51.06279622,51.06279622,4.29845415,4.29845415,4.29845415,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.466210619,4.466210619,4.466210619,2.274090241,2.274090241,2.274090241,0,0,0,0.002204655,0.002204655,0.002204655,0.000471108,0.000471108,0.000471108,2.219059746,2.219059746,2.219059746,-0.168227578,-0.168227578,-0.168227578,0,0,0,55.36125037
2005/6/15,51.07964819,48.41461677,62.45614167,51.07964819,51.07964819,4.415839315,4.415839315,4.415839315,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.622821161,4.622821161,4.622821161,2.430700783,2.430700783,2.430700783,0,0,0,0.002204655,0.002204655,0.002204655,-0.029041418,-0.029041418,-0.029041418,2.219059746,2.219059746,2.219059746,-0.177940428,-0.177940428,-0.177940428,0,0,0,55.4954875
2005/6/16,51.09650016,48.45430073,62.25946108,51.09650016,51.09650016,4.161740567,4.161740567,4.161740567,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.427057984,4.427057984,4.427057984,2.234937605,2.234937605,2.234937605,0,0,0,0.002204655,0.002204655,0.002204655,-0.061786672,-0.061786672,-0.061786672,2.219059746,2.219059746,2.219059746,-0.203530746,-0.203530746,-0.203530746,0,0,0,55.25824073
2005/6/17,51.11335213,48.0562676,61.87651969,51.11335213,51.11335213,4.089128415,4.089128415,4.089128415,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.387905348,4.387905348,4.387905348,2.19578497,2.19578497,2.19578497,0,0,0,0.002204655,0.002204655,0.002204655,-0.055556601,-0.055556601,-0.055556601,2.219059746,2.219059746,2.219059746,-0.243220333,-0.243220333,-0.243220333,0,0,0,55.20248055
2005/6/20,51.16390804,48.29335255,62.29011044,51.16390804,51.16390804,4.274956784,4.274956784,4.274956784,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.466210619,4.466210619,4.466210619,2.274090241,2.274090241,2.274090241,0,0,0,0.002204655,0.002204655,0.002204655,0.218406411,0.218406411,0.218406411,2.219059746,2.219059746,2.219059746,-0.409660246,-0.409660246,-0.409660246,0,0,0,55.43886483
2005/6/21,51.18076002,48.2890981,62.20348594,51.18076002,51.18076002,4.057349406,4.057349406,4.057349406,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.270447442,4.270447442,4.270447442,2.078327063,2.078327063,2.078327063,0,0,0,0.002204655,0.002204655,0.002204655,0.250859144,0.250859144,0.250859144,2.219059746,2.219059746,2.219059746,-0.46395718,-0.46395718,-0.46395718,0,0,0,55.23810942
2005/6/22,51.19761199,47.95627121,62.12884609,51.19761199,51.19761199,3.866252062,3.866252062,3.866252062,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.152989535,4.152989535,4.152989535,1.960869157,1.960869157,1.960869157,0,0,0,0.002204655,0.002204655,0.002204655,0.221438794,0.221438794,0.221438794,2.219059746,2.219059746,2.219059746,-0.508176267,-0.508176267,-0.508176267,0,0,0,55.06386405
2005/6/23,51.21446396,48.53450719,62.16408242,51.21446396,51.21446396,4.266325693,4.266325693,4.266325693,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.622821161,4.622821161,4.622821161,2.430700783,2.430700783,2.430700783,0,0,0,0.002204655,0.002204655,0.002204655,0.180393296,0.180393296,0.180393296,2.219059746,2.219059746,2.219059746,-0.536888765,-0.536888765,-0.536888765,0,0,0,55.48078965
2005/6/24,51.23131593,49.18217869,62.41154316,51.23131593,51.23131593,4.339565381,4.339565381,4.339565381,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.701126432,4.701126432,4.701126432,2.509006054,2.509006054,2.509006054,0,0,0,0.002204655,0.002204655,0.002204655,0.183843172,0.183843172,0.183843172,2.219059746,2.219059746,2.219059746,-0.545404224,-0.545404224,-0.545404224,0,0,0,55.57088131
2005/6/27,51.28187184,49.49921926,63.57617416,51.28187184,51.28187184,4.97273932,4.97273932,4.97273932,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.080162972,5.080162972,5.080162972,2.900532409,2.900532409,2.900532409,0,0,0,-0.010285161,-0.010285161,-0.010285161,0.313137002,0.313137002,0.313137002,2.219059746,2.219059746,2.219059746,-0.420560653,-0.420560653,-0.420560653,0,0,0,56.25461116
2005/6/28,51.29872381,49.27281739,63.00823136,51.29872381,51.29872381,4.991278759,4.991278759,4.991278759,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.092652788,5.092652788,5.092652788,2.900532409,2.900532409,2.900532409,0,0,0,0.002204655,0.002204655,0.002204655,0.224999405,0.224999405,0.224999405,2.219059746,2.219059746,2.219059746,-0.326373434,-0.326373434,-0.326373434,0,0,0,56.29000257
2005/6/29,51.31557579,49.20162588,63.07153069,51.31557579,51.31557579,5.079054087,5.079054087,5.079054087,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.210110694,5.210110694,5.210110694,3.017990316,3.017990316,3.017990316,0,0,0,0.002204655,0.002204655,0.002204655,0.077484626,0.077484626,0.077484626,2.219059746,2.219059746,2.219059746,-0.208541234,-0.208541234,-0.208541234,0,0,0,56.39462987
2005/6/30,51.33242776,50.01440316,63.33310839,51.33242776,51.33242776,5.66931924,5.66931924,5.66931924,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.797400227,5.797400227,5.797400227,3.605279848,3.605279848,3.605279848,0,0,0,0.002204655,0.002204655,0.002204655,-0.057283061,-0.057283061,-0.057283061,2.219059746,2.219059746,2.219059746,-0.070797927,-0.070797927,-0.070797927,0,0,0,57.001747
2005/7/1,51.34927973,52.04448419,65.82758381,51.34927973,51.34927973,7.424600843,7.424600843,7.424600843,1.602056839,1.602056839,1.602056839,0,0,0,0,0,0,0,0,0,7.467753724,7.467753724,7.467753724,3.644432484,3.644432484,3.644432484,0,0,0,0.002204655,0.002204655,0.002204655,-0.125137242,-0.125137242,-0.125137242,2.219059746,2.219059746,2.219059746,0.08198436,0.08198436,0.08198436,0,0,0,58.77388057
2005/7/4,51.39983564,50.83570856,63.72584015,51.39983564,51.39983564,6.27088902,6.27088902,6.27088902,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.836552862,5.836552862,5.836552862,3.644432484,3.644432484,3.644432484,0,0,0,0.002204655,0.002204655,0.002204655,-0.137336417,-0.137336417,-0.137336417,2.219059746,2.219059746,2.219059746,0.571672575,0.571672575,0.571672575,0,0,0,57.67072466
2005/7/5,51.41668761,50.70314645,64.33098279,51.41668761,51.41668761,6.009118935,6.009118935,6.009118935,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.484179143,5.484179143,5.484179143,3.292058764,3.292058764,3.292058764,0,0,0,0.002204655,0.002204655,0.002204655,-0.200004389,-0.200004389,-0.200004389,2.219059746,2.219059746,2.219059746,0.724944181,0.724944181,0.724944181,0,0,0,57.42580655
2005/7/6,51.43353959,49.29963986,63.36635525,51.43353959,51.43353959,4.981142915,4.981142915,4.981142915,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.387905348,4.387905348,4.387905348,2.19578497,2.19578497,2.19578497,0,0,0,0.002204655,0.002204655,0.002204655,-0.27071613,-0.27071613,-0.27071613,2.219059746,2.219059746,2.219059746,0.863953697,0.863953697,0.863953697,0,0,0,56.4146825
2005/7/7,51.45039156,50.25318194,63.81351003,51.45039156,51.45039156,5.809467024,5.809467024,5.809467024,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.131805423,5.131805423,5.131805423,2.939685045,2.939685045,2.939685045,0,0,0,0.002204655,0.002204655,0.002204655,-0.306711907,-0.306711907,-0.306711907,2.219059746,2.219059746,2.219059746,0.984373508,0.984373508,0.984373508,0,0,0,57.25985858
2005/7/8,51.46724353,51.05483613,64.80282749,51.46724353,51.46724353,6.081094462,6.081094462,6.081094462,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.288415965,5.288415965,5.288415965,3.096295587,3.096295587,3.096295587,0,0,0,0.002204655,0.002204655,0.002204655,-0.290372044,-0.290372044,-0.290372044,2.219059746,2.219059746,2.219059746,1.083050541,1.083050541,1.083050541,0,0,0,57.54833799
2005/7/11,51.51779944,51.23032298,64.93280731,51.51779944,51.51779944,6.456961628,6.456961628,6.456961628,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.328221834,5.328221834,5.328221834,3.135448222,3.135448222,3.135448222,0,0,0,0.002857888,0.002857888,0.002857888,-0.108249937,-0.108249937,-0.108249937,2.219059746,2.219059746,2.219059746,1.236989731,1.236989731,1.236989731,0,0,0,57.97476107
2005/7/12,51.53465141,50.85957976,65.20679889,51.53465141,51.53465141,6.516567179,6.516567179,6.516567179,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.327568601,5.327568601,5.327568601,3.135448222,3.135448222,3.135448222,0,0,0,0.002204655,0.002204655,0.002204655,-0.054605112,-0.054605112,-0.054605112,2.219059746,2.219059746,2.219059746,1.24360369,1.24360369,1.24360369,0,0,0,58.05121859
2005/7/13,51.55150338,51.30820753,65.14534448,51.55150338,51.55150338,6.703233403,6.703233403,6.703233403,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.484179143,5.484179143,5.484179143,3.292058764,3.292058764,3.292058764,0,0,0,0.002204655,0.002204655,0.002204655,-0.012979598,-0.012979598,-0.012979598,2.219059746,2.219059746,2.219059746,1.232033858,1.232033858,1.232033858,0,0,0,58.25473679
2005/7/14,51.56835536,51.40134971,65.05096699,51.56835536,51.56835536,6.89038295,6.89038295,6.89038295,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.67994232,5.67994232,5.67994232,3.487821942,3.487821942,3.487821942,0,0,0,0.002204655,0.002204655,0.002204655,0.004416579,0.004416579,0.004416579,2.219059746,2.219059746,2.219059746,1.206024051,1.206024051,1.206024051,0,0,0,58.45873831
2005/7/15,51.58520733,51.12172875,65.47193035,51.58520733,51.58520733,6.838158217,6.838158217,6.838158217,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.67994232,5.67994232,5.67994232,3.487821942,3.487821942,3.487821942,0,0,0,0.002204655,0.002204655,0.002204655,-0.011542021,-0.011542021,-0.011542021,2.219059746,2.219059746,2.219059746,1.169757918,1.169757918,1.169757918,0,0,0,58.42336554
2005/7/18,51.63576324,50.28578661,65.01883878,51.63576324,51.63576324,6.183696163,6.183696163,6.183696163,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.170958059,5.170958059,5.170958059,2.97883768,2.97883768,2.97883768,0,0,0,0.002204655,0.002204655,0.002204655,-0.028820847,-0.028820847,-0.028820847,2.219059746,2.219059746,2.219059746,1.041558951,1.041558951,1.041558951,0,0,0,57.8194594
2005/7/19,51.65261521,51.08923146,64.88693512,51.65261521,51.65261521,6.00676012,6.00676012,6.00676012,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,4.936042246,4.936042246,4.936042246,2.743921867,2.743921867,2.743921867,0,0,0,0.002204655,0.002204655,0.002204655,0.066123487,0.066123487,0.066123487,2.219059746,2.219059746,2.219059746,1.004594388,1.004594388,1.004594388,0,0,0,57.65937533
2005/7/20,51.66946718,51.24761651,65.01096779,51.66946718,51.66946718,6.557288108,6.557288108,6.557288108,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.405873872,5.405873872,5.405873872,3.213753493,3.213753493,3.213753493,0,0,0,0.002204655,0.002204655,0.002204655,0.176443995,0.176443995,0.176443995,2.219059746,2.219059746,2.219059746,0.974970241,0.974970241,0.974970241,0,0,0,58.22675529
2005/7/21,51.68631916,50.81311373,65.44021503,51.68631916,51.68631916,6.682080559,6.682080559,6.682080559,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.484179143,5.484179143,5.484179143,3.292058764,3.292058764,3.292058764,0,0,0,0.002204655,0.002204655,0.002204655,0.243827582,0.243827582,0.243827582,2.219059746,2.219059746,2.219059746,0.954073834,0.954073834,0.954073834,0,0,0,58.36839971
2005/7/22,51.70317113,51.38074207,65.33844337,51.70317113,51.70317113,6.589790169,6.589790169,6.589790169,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.405873872,5.405873872,5.405873872,3.213753493,3.213753493,3.213753493,0,0,0,0.002204655,0.002204655,0.002204655,0.241550281,0.241550281,0.241550281,2.219059746,2.219059746,2.219059746,0.942366016,0.942366016,0.942366016,0,0,0,58.29296129
2005/7/25,51.75372704,52.05499482,65.31137019,51.75372704,51.75372704,6.683419827,6.683419827,6.683419827,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.520993204,5.520993204,5.520993204,3.3312114,3.3312114,3.3312114,0,0,0,-0.000133919,-0.000133919,-0.000133919,0.20813953,0.20813953,0.20813953,2.219059746,2.219059746,2.219059746,0.954287093,0.954287093,0.954287093,0,0,0,58.43714687
2005/7/26,51.77057901,51.53331421,65.31751304,51.77057901,51.77057901,6.652889392,6.652889392,6.652889392,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.405873872,5.405873872,5.405873872,3.213753493,3.213753493,3.213753493,0,0,0,0.002204655,0.002204655,0.002204655,0.279129193,0.279129193,0.279129193,2.219059746,2.219059746,2.219059746,0.967886327,0.967886327,0.967886327,0,0,0,58.4234684
2005/7/27,51.78743098,51.67635523,65.583424,51.78743098,51.78743098,6.788263194,6.788263194,6.788263194,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.484179143,5.484179143,5.484179143,3.292058764,3.292058764,3.292058764,0,0,0,0.002204655,0.002204655,0.002204655,0.321902223,0.321902223,0.321902223,2.219059746,2.219059746,2.219059746,0.982181829,0.982181829,0.982181829,0,0,0,58.57569418
2005/7/28,51.80428295,51.35325447,66.05234397,51.80428295,51.80428295,6.758669463,6.758669463,6.758669463,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.484179143,5.484179143,5.484179143,3.292058764,3.292058764,3.292058764,0,0,0,0.002204655,0.002204655,0.002204655,0.28004505,0.28004505,0.28004505,2.219059746,2.219059746,2.219059746,0.99444527,0.99444527,0.99444527,0,0,0,58.56295242
2005/7/29,51.82113493,51.57437011,65.74531423,51.82113493,51.82113493,6.797255684,6.797255684,6.797255684,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.640789685,5.640789685,5.640789685,3.448669306,3.448669306,3.448669306,0,0,0,0.002204655,0.002204655,0.002204655,0.15443529,0.15443529,0.15443529,2.219059746,2.219059746,2.219059746,1.002030709,1.002030709,1.002030709,0,0,0,58.61839061
2005/8/1,51.87169084,53.46107082,67.11623964,51.87169084,51.87169084,8.256134864,8.256134864,8.256134864,1.78330138,1.78330138,1.78330138,0,0,0,0,0,0,0,0,0,7.414082452,7.414082452,7.414082452,3.409516671,3.409516671,3.409516671,0,0,0,0.002204655,0.002204655,0.002204655,-0.132468692,-0.132468692,-0.132468692,2.219059746,2.219059746,2.219059746,0.974521104,0.974521104,0.974521104,0,0,0,60.1278257
2005/8/2,51.88854281,51.4158184,65.47510868,51.88854281,51.88854281,6.032713222,6.032713222,6.032713222,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.210110694,5.210110694,5.210110694,3.017990316,3.017990316,3.017990316,0,0,0,0.002204655,0.002204655,0.002204655,-0.120710774,-0.120710774,-0.120710774,2.219059746,2.219059746,2.219059746,0.943313301,0.943313301,0.943313301,0,0,0,57.92125603
2005/8/3,51.90539478,51.93630814,65.39545984,51.90539478,51.90539478,6.576126702,6.576126702,6.576126702,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,5.797400227,5.797400227,5.797400227,3.605279848,3.605279848,3.605279848,0,0,0,0.002204655,0.002204655,0.002204655,-0.120959766,-0.120959766,-0.120959766,2.219059746,2.219059746,2.219059746,0.899686242,0.899686242,0.899686242,0,0,0,58.48152148
2005/8/4,51.92224675,51.88376079,65.10137464,51.92224675,51.92224675,6.828476505,6.828476505,6.828476505,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.149773946,6.149773946,6.149773946,3.957653568,3.957653568,3.957653568,0,0,0,0.002204655,0.002204655,0.002204655,-0.1648611,-0.1648611,-0.1648611,2.219059746,2.219059746,2.219059746,0.843563658,0.843563658,0.843563658,0,0,0,58.75072326
2005/8/5,51.93909872,52.09038841,65.52990869,51.93909872,51.93909872,6.88357893,6.88357893,6.88357893,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.345537124,6.345537124,6.345537124,4.153416745,4.153416745,4.153416745,0,0,0,0.002204655,0.002204655,0.002204655,-0.237302499,-0.237302499,-0.237302499,2.219059746,2.219059746,2.219059746,0.775344304,0.775344304,0.775344304,0,0,0,58.82267765
2005/8/8,51.98965464,51.964903,65.47245962,51.98965464,51.98965464,6.630923232,6.630923232,6.630923232,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.388981501,6.388981501,6.388981501,4.192569381,4.192569381,4.192569381,0,0,0,0.006496396,0.006496396,0.006496396,-0.266265476,-0.266265476,-0.266265476,2.219059746,2.219059746,2.219059746,0.508207207,0.508207207,0.508207207,0,0,0,58.62057787
2005/8/9,52.00650661,51.38383527,65.32692081,52.00650661,52.00650661,6.467565653,6.467565653,6.467565653,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.267231853,6.267231853,6.267231853,4.075111474,4.075111474,4.075111474,0,0,0,0.002204655,0.002204655,0.002204655,-0.203032087,-0.203032087,-0.203032087,2.219059746,2.219059746,2.219059746,0.403365887,0.403365887,0.403365887,0,0,0,58.47407226
2005/8/10,52.02335858,51.74851972,64.99762479,52.02335858,52.02335858,6.462058961,6.462058961,6.462058961,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.306384489,6.306384489,6.306384489,4.11426411,4.11426411,4.11426411,0,0,0,0.002204655,0.002204655,0.002204655,-0.138119224,-0.138119224,-0.138119224,2.219059746,2.219059746,2.219059746,0.293793696,0.293793696,0.293793696,0,0,0,58.48541754
2005/8/11,52.04021055,51.94102224,65.32062138,52.04021055,52.04021055,6.525165932,6.525165932,6.525165932,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.423842395,6.423842395,6.423842395,4.231722016,4.231722016,4.231722016,0,0,0,0.002204655,0.002204655,0.002204655,-0.080360496,-0.080360496,-0.080360496,2.219059746,2.219059746,2.219059746,0.181684033,0.181684033,0.181684033,0,0,0,58.56537648
2005/8/12,52.05706252,52.10873679,65.51894825,52.05706252,52.05706252,6.61813843,6.61813843,6.61813843,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.580452937,6.580452937,6.580452937,4.388332558,4.388332558,4.388332558,0,0,0,0.002204655,0.002204655,0.002204655,-0.031680097,-0.031680097,-0.031680097,2.219059746,2.219059746,2.219059746,0.069365589,0.069365589,0.069365589,0,0,0,58.67520095
2005/8/15,52.10761844,51.63194711,65.73184563,52.10761844,52.10761844,6.541832585,6.541832585,6.541832585,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.81536875,6.81536875,6.81536875,4.623248372,4.623248372,4.623248372,0,0,0,0.002204655,0.002204655,0.002204655,-0.029041418,-0.029041418,-0.029041418,2.219059746,2.219059746,2.219059746,-0.244494747,-0.244494747,-0.244494747,0,0,0,58.64945102
2005/8/16,52.12447041,51.6685189,64.85126002,52.12447041,52.12447041,5.832955915,5.832955915,5.832955915,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.228079217,6.228079217,6.228079217,4.035958839,4.035958839,4.035958839,0,0,0,0.002204655,0.002204655,0.002204655,-0.061786672,-0.061786672,-0.061786672,2.219059746,2.219059746,2.219059746,-0.333336631,-0.333336631,-0.333336631,0,0,0,57.95742632
2005/8/17,52.14132238,51.33307579,65.4685766,52.14132238,52.14132238,6.192693869,6.192693869,6.192693869,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.658758208,6.658758208,6.658758208,4.46663783,4.46663783,4.46663783,0,0,0,0.002204655,0.002204655,0.002204655,-0.055556601,-0.055556601,-0.055556601,2.219059746,2.219059746,2.219059746,-0.410507738,-0.410507738,-0.410507738,0,0,0,58.33401625
2005/8/18,52.15817435,51.18442514,64.49713278,52.15817435,52.15817435,5.92380494,5.92380494,5.92380494,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.38468976,6.38468976,6.38468976,4.192569381,4.192569381,4.192569381,0,0,0,0.002204655,0.002204655,0.002204655,0.01317961,0.01317961,0.01317961,2.219059746,2.219059746,2.219059746,-0.474064429,-0.474064429,-0.474064429,0,0,0,58.08197929
2005/8/19,52.17502632,50.86598833,65.3857796,52.17502632,52.17502632,6.142098332,6.142098332,6.142098332,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.541300302,6.541300302,6.541300302,4.349179923,4.349179923,4.349179923,0,0,0,0.002204655,0.002204655,0.002204655,0.123201523,0.123201523,0.123201523,2.219059746,2.219059746,2.219059746,-0.522403492,-0.522403492,-0.522403492,0,0,0,58.31712465
2005/8/22,52.22558224,50.97846523,64.43366949,52.22558224,52.22558224,6.073834359,6.073834359,6.073834359,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.419279562,6.419279562,6.419279562,4.231722016,4.231722016,4.231722016,0,0,0,-0.002358178,-0.002358178,-0.002358178,0.221438794,0.221438794,0.221438794,2.219059746,2.219059746,2.219059746,-0.566883997,-0.566883997,-0.566883997,0,0,0,58.2994166
2005/8/23,52.24243421,51.29544417,65.23571371,52.24243421,52.24243421,5.978137031,5.978137031,5.978137031,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.345537124,6.345537124,6.345537124,4.153416745,4.153416745,4.153416745,0,0,0,0.002204655,0.002204655,0.002204655,0.180393296,0.180393296,0.180393296,2.219059746,2.219059746,2.219059746,-0.547793389,-0.547793389,-0.547793389,0,0,0,58.22057124
2005/8/24,52.25928618,51.02173721,65.30331677,52.25928618,52.25928618,6.055579933,6.055579933,6.055579933,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.38468976,6.38468976,6.38468976,4.192569381,4.192569381,4.192569381,0,0,0,0.002204655,0.002204655,0.002204655,0.183843172,0.183843172,0.183843172,2.219059746,2.219059746,2.219059746,-0.512952999,-0.512952999,-0.512952999,0,0,0,58.31486611
2005/8/25,52.27613815,51.80650765,65.66506008,52.27613815,52.27613815,6.359111143,6.359111143,6.359111143,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.580452937,6.580452937,6.580452937,4.388332558,4.388332558,4.388332558,0,0,0,0.002204655,0.002204655,0.002204655,0.242542771,0.242542771,0.242542771,2.219059746,2.219059746,2.219059746,-0.463884565,-0.463884565,-0.463884565,0,0,0,58.63524929
2005/8/26,52.29299012,51.50123743,65.92368567,52.29299012,52.29299012,6.447268669,6.447268669,6.447268669,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.541300302,6.541300302,6.541300302,4.349179923,4.349179923,4.349179923,0,0,0,0.002204655,0.002204655,0.002204655,0.308507007,0.308507007,0.308507007,2.219059746,2.219059746,2.219059746,-0.40253864,-0.40253864,-0.40253864,0,0,0,58.74025879
2005/8/29,52.34354604,51.88404057,65.64213185,52.34354604,52.34354604,6.450618313,6.450618313,6.450618313,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,6.541300302,6.541300302,6.541300302,4.349179923,4.349179923,4.349179923,0,0,0,0.002204655,0.002204655,0.002204655,0.077484626,0.077484626,0.077484626,2.219059746,2.219059746,2.219059746,-0.168166615,-0.168166615,-0.168166615,0,0,0,58.79416435
